num polygons
24

19
195.80,135.07
194.50,134.57
193.07,133.64
191.16,131.83
189.58,129.69
188.57,127.62
188.01,125.56
187.74,122.78
187.64,119.65
187.45,116.28
187.05,112.50
189.62,113.15
191.13,113.92
192.85,115.06
195.35,116.93
198.19,119.09
201.94,121.78
205.82,124.22
209.94,126.35
213.98,127.99
218.54,129.39

61
218.54,158.02
216.54,163.84
214.34,169.39
211.35,175.83
208.09,181.60
203.77,187.70
201.34,190.51
198.68,193.18
195.97,195.56
193.02,197.80
189.83,199.86
186.39,201.73
182.73,200.19
179.12,198.22
175.00,195.19
173.06,193.31
171.23,191.13
169.85,189.13
168.57,186.90
166.35,181.82
165.17,178.15
164.21,174.27
162.87,166.19
164.43,162.74
165.83,158.44
166.90,153.76
167.60,148.56
167.81,143.84
167.78,139.05
167.78,134.71
168.03,130.44
169.16,123.71
169.69,120.62
169.71,117.62
169.35,116.12
168.66,114.72
169.81,113.81
170.72,112.66
171.34,111.34
175.70,112.03
179.87,112.29
182.35,112.33
184.51,112.36
185.04,117.55
185.29,123.76
185.64,126.43
186.49,129.15
187.97,131.80
189.99,134.24
192.07,136.01
194.26,137.20
194.66,138.83
195.46,140.50
197.56,143.37
200.52,146.22
203.90,148.67
207.58,150.73
211.31,152.40
214.53,153.87
216.59,155.18
217.96,156.72

107
259.51,107.96
255.06,108.02
251.11,107.83
244.58,107.13
241.77,107.09
238.79,107.57
235.61,108.84
232.53,110.87
230.39,112.79
228.42,114.97
226.70,117.35
225.30,119.84
224.06,122.99
223.36,126.15
219.36,125.26
215.32,124.01
211.28,122.34
207.13,120.12
203.30,117.61
199.54,114.85
196.75,112.71
194.13,110.85
191.81,109.54
189.37,108.66
185.90,108.20
181.95,108.13
178.22,108.02
174.32,107.63
171.12,106.95
168.38,105.95
166.87,105.07
165.91,104.22
165.57,103.69
165.46,103.28
165.50,102.84
165.72,102.23
166.39,101.12
167.29,99.74
168.03,98.39
168.52,96.80
168.56,95.33
168.27,93.92
167.33,91.87
166.26,90.10
165.43,88.50
164.99,87.10
164.99,85.68
165.49,84.41
166.58,83.19
168.15,82.38
169.89,82.13
171.95,82.32
176.31,83.44
178.79,83.66
179.89,83.40
180.94,82.80
181.75,81.90
182.25,80.86
182.58,79.04
182.52,77.11
181.86,73.21
180.84,69.25
185.15,69.01
189.55,69.08
191.50,69.21
193.44,69.39
192.72,72.53
192.69,75.60
193.13,77.72
193.93,79.75
195.07,81.65
196.53,83.40
198.84,85.47
201.56,87.30
204.64,88.88
208.01,90.21
213.13,91.61
218.43,92.37
223.66,92.36
226.17,92.04
228.57,91.50
230.83,90.70
232.92,89.65
234.81,88.34
236.47,86.78
237.88,84.96
239.02,82.94
239.90,80.75
240.54,78.42
241.14,74.52
241.34,70.44
241.13,62.18
241.02,56.33
241.12,53.66
241.40,51.21
241.80,49.36
242.35,47.72
243.06,46.29
243.93,45.06
244.92,44.07
246.10,43.23
247.50,42.53
249.15,41.98
251.26,41.57
253.69,41.36
256.44,41.38
259.51,41.62

20
179.56,15.00
179.47,17.16
179.26,19.21
178.79,21.80
178.13,24.23
176.37,28.74
176.09,29.32
173.28,29.70
171.14,30.14
169.41,30.42
168.33,30.42
167.57,30.20
166.95,29.78
166.34,29.02
165.85,28.09
165.42,26.92
164.85,24.08
164.76,20.51
165.26,16.84
165.74,15.00

19
150.59,113.54
150.77,119.57
150.83,125.30
150.74,132.00
150.47,138.24
150.03,144.04
149.44,149.39
149.15,151.51
148.08,148.15
144.92,138.00
143.25,130.61
142.83,127.06
142.79,123.77
143.04,121.64
143.52,119.72
144.24,117.99
145.20,116.46
147.15,114.47
148.76,113.95

