num triangles
2537

0.02,23.40
12.68,14.08
17.76,29.95

17.76,29.95
12.68,14.08
15.67,15.18

17.76,29.95
15.67,15.18
18.84,15.58

18.84,15.58
22.57,19.94
17.76,29.95

22.57,19.94
23.65,24.61
17.76,29.95

17.76,29.95
23.65,24.61
21.82,32.43

14.95,44.10
14.28,34.85
19.46,37.97

14.95,44.10
19.46,37.97
19.75,47.94

26.36,49.93
25.02,51.79
19.75,47.94

27.75,45.74
26.36,49.93
19.75,47.94

19.75,47.94
25.53,40.67
27.75,45.74

27.75,45.74
25.53,40.67
26.89,41.17

27.75,45.74
26.89,41.17
28.20,43.83

33.94,45.72
38.55,44.52
33.43,47.67

33.43,47.67
38.55,44.52
43.40,45.50

33.43,47.67
43.40,45.50
31.98,52.11

31.98,52.11
43.40,45.50
34.80,57.96

31.98,52.11
34.80,57.96
31.55,53.90

27.84,60.83
32.32,63.44
22.68,63.85

22.68,63.85
32.32,63.44
37.06,65.73

22.68,63.85
37.06,65.73
18.57,67.10

18.97,59.11
21.88,56.91
22.15,57.10

21.61,56.72
21.88,56.91
18.97,59.11

21.61,56.72
18.97,59.11
16.12,52.71

25.75,52.30
25.39,52.04
26.36,49.93

16.12,52.71
13.58,63.59
11.09,48.70

11.09,48.70
13.58,63.59
11.38,66.05

11.09,48.70
11.38,66.05
8.48,70.55

8.48,70.55
0.02,38.47
11.09,48.70

6.61,75.40
0.02,75.40
8.48,70.55

13.50,73.90
17.68,77.88
12.57,76.34

13.50,73.90
33.33,76.33
17.68,77.88

33.33,76.33
29.73,78.38
17.68,77.88

17.68,77.88
29.73,78.38
22.29,79.23

16.21,83.70
12.15,87.18
11.71,82.35

20.33,84.91
12.15,87.18
16.21,83.70

22.22,85.45
13.41,92.17
20.33,84.91

27.28,91.08
13.41,92.17
22.22,85.45

22.22,85.45
24.01,85.96
27.28,91.08

30.70,95.34
25.18,96.17
27.28,91.08

14.75,95.79
25.18,96.17
19.68,97.92

14.75,95.79
19.68,97.92
18.02,98.61

18.02,98.61
16.35,99.36
14.75,95.79

5.72,81.40
6.03,86.86
0.02,81.40

0.02,81.40
6.03,86.86
7.18,92.28

0.02,81.40
7.18,92.28
0.02,132.71

0.02,132.71
10.30,100.59
7.88,133.04

7.88,133.04
10.30,100.59
14.19,108.18

7.88,133.04
14.19,108.18
17.52,114.18

7.88,133.04
17.52,114.18
19.48,133.40

19.48,133.40
20.04,119.50
20.66,130.58

20.66,130.58
20.04,119.50
21.28,127.85

35.70,127.67
26.78,130.98
27.25,128.47

35.70,127.67
27.25,128.47
32.63,126.25

39.99,133.20
34.39,133.39
38.03,129.83

38.03,129.83
34.39,133.39
26.78,130.98

34.39,133.39
