num triangles
1517

319.82,33.31
313.70,29.48
315.31,29.72

319.82,25.41
316.73,23.89
319.82,15.00

319.82,15.00
316.73,23.89
313.65,23.47

241.24,19.34
319.82,15.00
313.65,23.47

241.24,19.34
313.65,23.47
245.76,21.68

230.31,18.04
319.82,15.00
236.07,18.09

135.97,16.77
319.82,15.00
230.31,18.04

230.31,18.04
141.15,17.13
135.97,16.77

130.15,16.98
15.02,15.00
135.97,16.77

130.15,16.98
122.87,17.99
15.02,15.00

15.02,15.00
122.87,17.99
67.76,21.33

15.02,15.00
67.76,21.33
60.66,21.72

60.66,21.72
53.80,22.74
15.02,15.00

15.02,15.00
53.80,22.74
50.48,23.61

15.02,15.00
50.48,23.61
15.02,27.90

21.38,115.35
18.43,152.86
15.02,154.19

21.38,115.35
15.02,154.19
20.80,111.22

25.41,127.24
18.43,152.86
22.40,119.42

25.41,127.24
23.85,152.38
18.43,152.86

19.61,158.74
15.02,164.80
15.02,160.53

23.37,158.38
15.02,164.80
19.61,158.74

38.84,165.37
27.98,158.68
33.94,159.81

38.84,165.37
33.94,159.81
40.10,162.27

37.45,171.89
30.37,175.12
37.96,168.59

37.96,168.59
30.37,175.12
15.02,164.80

37.96,168.59
15.02,164.80
27.98,158.68

37.45,171.89
35.00,175.91
32.62,175.86

37.29,175.27
35.00,175.91
37.45,171.89

15.02,180.75
27.68,180.48
27.31,180.75

27.76,180.75
27.31,180.75
27.68,180.48

28.41,180.75
27.76,180.75
27.68,180.48

15.02,180.75
15.02,171.97
27.68,180.48

37.45,171.89
32.62,175.86
30.37,175.12

47.99,177.99
42.99,180.56
43.03,179.29

43.01,180.75
42.99,180.56
47.99,177.99

43.01,180.75
47.99,177.99
46.11,180.75

46.11,180.75
52.62,177.17
48.25,180.75

50.21,180.75
48.25,180.75
52.62,177.17

50.21,180.75
52.62,177.17
56.89,176.82

50.21,180.75
56.89,176.82
52.98,180.75

85.38,173.42
73.91,176.10
71.33,174.31

85.38,173.42
71.33,174.31
68.52,172.87

68.52,172.87
89.46,170.52
85.38,173.42

78.42,180.60
76.28,178.20
81.59,176.89

81.59,176.89
76.28,178.20
73.91,176.10

96.96,180.75
89.10,178.12
93.21,175.25

96.96,180.75
93.21,175.25
99.80,180.75

98.24,172.56
124.53,178.45
119.39,180.30

98.24,172.56
119.39,180.30
93.21,175.25

111.56,167.56
130.06,177.04
104.56,169.91

104.56,169.91
130.06,177.04
124.53,178.45

130.06,177.04
141.23,171.72
135.96,176.04

135.96,176.04
141.23,171.72
142.64,173.91

135.96,176.04
142.64,173.91
142.20,175.46

146.82,169.27
161.07,167.51
148.35,171.80

148.35,171.80
161.07,167.51
165.78,170.35

148.35,171.80
165.78,170.35
149.21,173.23

149.21,173.23
165.78,170.35
149.99,174.31

150.88,175.16
165.78,170.35
152.14,175.93

152.14,175.93
165.78,170.35
154.37,176.81

157.34,177.57
165.78,170.35
162.03,178.31

162.03,178.31
165.78,170.35
171.33,173.75

162.03,178.31
171.33,173.75
166.98,178.72

170.89,178.82
176.44,177.23
174.40,178.69

174.40,178.69
176.44,177.23
177.81,178.28

180.69,172.92
189.24,174.59
184.78,176.36

180.69,172.92
194.49,172.28
189.24,174.59

192.61,180.75
192.29,179.81
195.70,178.32

192.61,180.75
195.70,178.32
194.93,180.75

192.20,180.75
191.49,180.75
192.29,179.81

191.49,180.75
190.04,180.75
192.29,179.81

195.85,180.75
194.93,180.75
195.70,178.32

196.77,180.75
195.85,180.75
195.70,178.32

196.77,180.75
195.70,178.32
199.43,176.62

196.77,180.75
199.43,176.62
199.23,180.75

231.93,179.15
227.64,175.14
233.06,177.27

243.33,175.84
239.51,173.70
244.33,168.71

244.33,168.71
249.24,173.30
243.33,175.84

243.33,175.84
249.24,173.30
246.96,178.13

250.94,180.75
246.96,178.13
250.94,180.75

251.32,180.75
250.94,180.75
250.94,180.75

250.94,180.75
254.70,177.48
251.32,180.75

255.13,180.75
251.32,180.75
254.70,177.48

255.90,180.75
255.13,180.75
254.70,177.48

256.62,180.75
255.90,180.75
254.70,177.48

258.15,180.75
256.62,180.75
254.70,177.48

258.15,180.75
254.70,177.48
259.44,179.96

258.15,180.75
259.44,179.96
259.19,180.75

254.70,170.06
279.69,165.56
258.94,173.05

258.94,173.05
279.69,165.56
284.05,168.19

258.94,173.05
284.05,168.19
280.59,173.66

258.94,173.05
280.59,173.66
261.48,174.32

261.48,174.32
280.59,173.66
274.90,175.26

261.48,174.32
274.90,175.26
264.07,175.22

266.76,175.74
274.90,175.26
269.56,175.89

264.07,175.22
274.90,175.26
266.76,175.74

301.24,171.77
295.86,175.15
297.84,173.10

303.98,180.75
301.24,171.77
304.39,170.69

303.98,180.75
295.29,180.75
301.24,171.77

294.08,180.75
301.24,171.77
295.29,180.75

301.24,171.77
294.04,179.68
294.62,177.31

288.41,177.10
288.02,179.90
282.56,179.33

284.84,180.75
282.56,179.33
288.02,179.90

284.84,180.75
288.02,179.90
288.05,180.75

284.84,180.75
277.58,180.75
282.56,179.33

277.58,180.75
282.56,179.33
277.58,180.75

284.84,180.75
277.58,180.75
277.58,180.75

294.08,180.75
294.04,179.68
301.24,171.77

307.48,180.75
304.39,170.69
307.00,169.98

308.85,180.75
307.00,169.98
309.37,169.53

310.02,180.75
309.37,169.53
311.51,169.33

311.04,180.75
311.51,169.33
313.39,169.38

311.93,180.75
313.39,169.38
315.25,169.70

312.85,180.75
315.25,169.70
319.82,172.12

319.82,180.75
317.10,180.75
319.82,172.12

319.82,156.34
319.82,165.50
316.79,163.90

316.79,163.90
315.77,160.24
319.82,156.34

310.83,154.88
311.02,156.10
310.35,156.38

312.71,148.06
311.66,155.76
310.83,154.88

312.71,148.06
312.28,155.36
311.66,155.76

317.18,120.02
319.82,120.23
319.82,148.49

314.60,135.14
317.18,120.02
319.82,148.49

314.60,135.14
319.82,148.49
313.97,141.47

314.19,124.54
315.93,119.97
314.61,129.07

314.61,129.07
315.93,119.97
317.18,120.02

316.11,70.77
315.18,58.72
319.82,58.02

316.11,70.77
319.82,58.02
317.80,73.67

310.71,66.89
310.73,66.86
313.69,68.45

313.69,68.45
310.73,66.86
310.74,66.83

313.69,68.45
310.74,66.83
312.93,62.71

312.93,62.71
315.18,58.72
313.69,68.45

319.82,49.90
311.86,51.10
319.82,33.31

319.82,33.31
311.86,51.10
309.60,51.00

309.60,51.00
310.11,29.66
319.82,33.31

309.60,51.00
305.44,30.63
310.11,29.66

249.63,24.68
310.28,23.59
304.33,24.72

249.63,24.68
304.33,24.72
297.62,26.81

249.63,24.68
297.62,26.81
253.26,28.12

242.29,28.40
244.20,27.95
246.72,30.15

246.72,30.15
240.89,28.95
242.29,28.40

235.62,25.45
234.11,23.93
236.98,24.31

235.62,25.45
230.88,24.01
234.11,23.93

227.87,28.17
222.08,26.13
226.75,24.73

234.52,26.86
227.87,28.17
226.75,24.73

234.52,26.86
226.75,24.73
230.88,24.01

